0.463998,2.59593,3.61276,1.44265,-0.320035
0.464998,2.59737,3.61244,1.44052,-0.329562
0.465998,2.59881,3.61211,1.43839,-0.339075
0.466998,2.60025,3.61177,1.43626,-0.348574
0.467998,2.60168,3.61142,1.43414,-0.358059
0.468998,2.60312,3.61107,1.43202,-0.36753
0.469997,2.60455,3.6107,1.4299,-0.376986
0.470997,2.60598,3.61032,1.42779,-0.386429
0.471997,2.60741,3.60994,1.42568,-0.395857
0.472997,2.60883,3.60954,1.42357,-0.405271
0.473997,2.61026,3.60913,1.42146,-0.414672
0.474997,2.61168,3.60872,1.41936,-0.424058
0.475997,2.6131,3.6083,1.41725,-0.433429
0.476997,2.61452,3.60786,1.41515,-0.442787
0.477997,2.61593,3.60742,1.41306,-0.45213
0.478997,2.61734,3.60697,1.41096,-0.46146
0.479997,2.61875,3.60651,1.40886,-0.470775
0.480997,2.62016,3.60603,1.40677,-0.480075
0.481997,2.62157,3.60555,1.40468,-0.489362
0.482997,2.62297,3.60507,1.40259,-0.498634
0.483997,2.62438,3.60457,1.4005,-0.507891
0.484997,2.62578,3.60406,1.39842,-0.517135
0.485997,2.62718,3.60354,1.39633,-0.526364
0.486997,2.62857,3.60302,1.39425,-0.535578
0.487997,2.62997,3.60248,1.39217,-0.544778
0.488997,2.63136,3.60193,1.39008,-0.553964
0.489997,2.63275,3.60138,1.388,-0.563135
0.490997,2.63414,3.60082,1.38592,-0.572292
0.491997,2.63552,3.60025,1.38385,-0.581433
0.492997,2.63691,3.59966,1.38177,-0.590561
0.493997,2.63829,3.59907,1.37969,-0.599673
0.494997,2.63967,3.59847,1.37762,-0.608771
0.495997,2.64105,3.59787,1.37554,-0.617854
0.496997,2.64242,3.59725,1.37347,-0.626923
0.497997,2.6438,3.59662,1.3714,-0.635976
0.498997,2.64517,3.59598,1.36932,-0.645015
0.499997,2.64654,3.59534,1.36725,-0.654038
0.500997,2.6479,3.59469,1.36518,-0.663047
0.501997,2.64927,3.59402,1.36311,-0.672041
0.502997,2.65063,3.59335,1.36103,-0.681019
0.503997,2.65199,3.59267,1.35896,-0.689983
0.504997,2.65335,3.59198,1.35689,-0.698931
0.505997,2.65471,3.59128,1.35482,-0.707865
0.506997,2.65606,3.59057,1.35275,-0.716783
0.507997,2.65742,3.58986,1.35068,-0.725685
0.508997,2.65877,3.58913,1.34861,-0.734573
0.509997,2.66012,3.5884,1.34654,-0.743444
0.510997,2.66146,3.58765,1.34446,-0.752301
0.511997,2.66281,3.5869,1.34239,-0.761142
0.512997,2.66415,3.58614,1.34032,-0.769967
0.513997,2.66549,3.58537,1.33825,-0.778777
0.514997,2.66683,3.58459,1.33618,-0.787571
0.515997,2.66816,3.5838,1.33411,-0.79635
0.516997,2.6695,3.58301,1.33203,-0.805113
0.517997,2.67083,3.5822,1.32996,-0.813859
0.518997,2.67216,3.58139,1.32789,-0.82259
0.519997,2.67349,3.58056,1.32581,-0.831306
0.520997,2.67481,3.57973,1.32374,-0.840005
0.521997,2.67614,3.57889,1.32166,-0.848688
0.522997,2.67746,3.57804,1.31959,-0.857355
0.523997,2.67878,3.57719,1.31751,-0.866006
0.524997,2.6801,3.57632,1.31543,-0.87464
0.525997,2.68141,3.57545,1.31335,-0.883258
0.526997,2.68272,3.57456,1.31128,-0.891861
0.527997,2.68404,3.57367,1.3092,-0.900446
0.528997,2.68534,3.57277,1.30712,-0.909015
0.529997,2.68665,3.57186,1.30503,-0.917568
0.530997,2.68796,3.57094,1.30295,-0.926104
0.531997,2.68926,3.57002,1.30087,-0.934624
0.532997,2.69056,3.56908,1.29879,-0.943127
0.533997,2.69186,3.56814,1.2967,-0.951613
0.534997,2.69316,3.56719,1.29462,-0.960082
0.535997,2.69445,3.56623,1.29253,-0.968535
0.536997,2.69574,3.56526,1.29044,-0.976971
0.537997,2.69703,3.56428,1.28835,-0.985389
0.538997,2.69832,3.5633,1.28626,-0.993791
0.539997,2.69961,3.5623,1.28417,-1.00218
0.540997,2.70089,3.5613,1.28208,-1.01054
0.541997,2.70217,3.56029,1.27999,-1.01889
0.542997,2.70345,3.55927,1.27789,-1.02723
0.543997,2.70473,3.55824,1.2758,-1.03554
0.544997,2.70601,3.55721,1.2737,-1.04384
0.545997,2.70728,3.55617,1.2716,-1.05212
0.546997,2.70855,3.55511,1.26951,-1.06039
0.547997,2.70982,3.55405,1.26741,-1.06863
0.548997,2.71109,3.55298,1.2653,-1.07686
0.549996,2.71236,3.55191,1.2632,-1.08507
0.550996,2.71362,3.55082,1.2611,-1.09326
0.551996,2.71488,3.54973,1.25899,-1.10144
0.552996,2.71614,3.54863,1.25689,-1.1096
0.553996,2.7174,3.54752,1.25478,-1.11774
0.554996,2.71865,3.5464,1.25267,-1.12586
0.555996,2.7199,3.54527,1.25056,-1.13396
0.556996,2.72115,3.54414,1.24845,-1.14205
0.557996,2.7224,3.543,1.24634,-1.15012
0.558996,2.72365,3.54185,1.24423,-1.15816
0.559996,2.72489,3.54069,1.24211,-1.1662
0.560996,2.72614,3.53952,1.23999,-1.17421
0.561996,2.72738,3.53835,1.23788,-1.1822
0.562996,2.72861,3.53717,1.23576,-1.19018
0.563996,2.72985,3.53598,1.23364,-1.19814
0.564996,2.73108,3.53478,1.23152,-1.20608
0.565996,2.73231,3.53357,1.22939,-1.214
0.566996,2.73354,3.53236,1.22727,-1.2219
